"icd_class","year","age","race","sex","cause","death_count","population_count"
"icd_09","1996","20-24","other","male","all_cause",503,540788
"icd_09","1996","20-24","other","male","all_external",411,540788
"icd_09","1996","20-24","other","male","non_external",92,540788
"icd_09","1996","20-24","white","female","all_cause",2890,6.9002e+006
"icd_09","1996","20-24","white","female","all_external",1764,6.9002e+006
"icd_09","1996","20-24","white","female","non_external",1126,6.9002e+006
"icd_09","1996","20-24","white","male","all_cause",9434,7.27971e+006
"icd_09","1996","20-24","white","male","all_external",7631,7.27971e+006
"icd_09","1996","20-24","white","male","non_external",1803,7.27971e+006
"icd_09","1996","25-34","black","female","all_cause",4379,2.9334e+006
"icd_09","1996","25-34","black","female","all_external",1129,2.9334e+006
"icd_09","1996","25-34","black","female","non_external",3250,2.9334e+006
"icd_09","1996","25-34","black","male","all_cause",9259,2.63478e+006
"icd_09","1996","25-34","black","male","all_external",4338,2.63478e+006
"icd_09","1996","25-34","black","male","non_external",4921,2.63478e+006
"icd_09","1996","25-34","other","female","all_cause",523,1.17759e+006
"icd_09","1996","25-34","other","female","all_external",240,1.17759e+006
"icd_09","1996","25-34","other","female","non_external",283,1.17759e+006
"icd_09","1996","25-34","other","male","all_cause",1140,1.11691e+006
"icd_09","1996","25-34","other","male","all_external",712,1.11691e+006
"icd_09","1996","25-34","other","male","non_external",428,1.11691e+006
"icd_09","1996","25-34","white","female","all_cause",10175,1.66934e+007
"icd_09","1996","25-34","white","female","all_external",4103,1.66934e+007
"icd_09","1996","25-34","white","female","non_external",6072,1.66934e+007
"icd_09","1996","25-34","white","male","all_cause",25671,1.72532e+007
"icd_09","1996","25-34","white","male","all_external",14355,1.72532e+007
"icd_09","1996","25-34","white","male","non_external",11316,1.72532e+007
"icd_09","1996","35-44","black","female","all_cause",8955,2.85552e+006
"icd_09","1996","35-44","black","female","all_external",1187,2.85552e+006
"icd_09","1996","35-44","black","female","non_external",7768,2.85552e+006
"icd_09","1996","35-44","black","male","all_cause",15635,2.49723e+006
"icd_09","1996","35-44","black","male","all_external",3496,2.49723e+006
"icd_09","1996","35-44","black","male","non_external",12139,2.49723e+006
"icd_09","1996","35-44","other","female","all_cause",938,1.09525e+006
"icd_09","1996","35-44","other","female","all_external",215,1.09525e+006
"icd_09","1996","35-44","other","female","non_external",723,1.09525e+006
"icd_09","1996","35-44","other","male","all_cause",1607,1.00392e+006
"icd_09","1996","35-44","other","male","all_external",508,1.00392e+006
"icd_09","1996","35-44","other","male","non_external",1099,1.00392e+006
"icd_09","1996","35-44","white","female","all_cause",21836,1.79857e+007
"icd_09","1996","35-44","white","female","all_external",4964,1.79857e+007
"icd_09","1996","35-44","white","female","non_external",16872,1.79857e+007
"icd_09","1996","35-44","white","male","all_cause",47062,1.81136e+007
"icd_09","1996","35-44","white","male","all_external",15695,1.81136e+007
"icd_09","1996","35-44","white","male","non_external",31367,1.81136e+007
"icd_09","1996","45-54","black","female","all_cause",11374,1.88755e+006
"icd_09","1996","45-54","black","female","all_external",598,1.88755e+006
"icd_09","1996","45-54","black","female","non_external",10776,1.88755e+006
"icd_09","1996","45-54","black","male","all_cause",18397,1.59338e+006
"icd_09","1996","45-54","black","male","all_external",2040,1.59338e+006
"icd_09","1996","45-54","black","male","non_external",16357,1.59338e+006
"icd_09","1996","45-54","other","female","all_cause",1564,757645
"icd_09","1996","45-54","other","female","all_external",177,757645
"icd_09","1996","45-54","other","female","non_external",1387,757645
"icd_09","1996","45-54","other","male","all_cause",2115,673142
"icd_09","1996","45-54","other","male","all_external",305,673142
"icd_09","1996","45-54","other","male","non_external",1810,673142
"icd_09","1996","45-54","white","female","all_cause",40520,1.40893e+007
"icd_09","1996","45-54","white","female","all_external",3698,1.40893e+007
"icd_09","1996","45-54","white","female","non_external",36822,1.40893e+007
"icd_09","1996","45-54","white","male","all_cause",70359,1.37989e+007
"icd_09","1996","45-54","white","male","all_external",10263,1.37989e+007
"icd_09","1996","45-54","white","male","non_external",60096,1.37989e+007
"icd_09","1996","55-64","black","female","all_cause",16021,1.21637e+006
"icd_09","1996","55-64","black","female","all_external",371,1.21637e+006
"icd_09","1996","55-64","black","female","non_external",15650,1.21637e+006
"icd_09","1996","55-64","black","male","all_cause",22438,963590
"icd_09","1996","55-64","black","male","all_external",1042,963590
"icd_09","1996","55-64","black","male","non_external",21396,963590
"icd_09","1996","55-64","other","female","all_cause",2081,436703
"icd_09","1996","55-64","other","female","all_external",112,436703
"icd_09","1996","55-64","other","female","non_external",1969,436703
"icd_09","1996","55-64","other","male","all_cause",3044,381107
"icd_09","1996","55-64","other","male","all_external",183,381107
"icd_09","1996","55-64","other","male","non_external",2861,381107
"icd_09","1996","55-64","white","female","all_cause",74453,9.63219e+006
"icd_09","1996","55-64","white","female","all_external",2615,9.63219e+006
"icd_09","1996","55-64","white","female","non_external",71838,9.63219e+006
"icd_09","1996","55-64","white","male","all_cause",115688,8.96002e+006
"icd_09","1996","55-64","white","male","all_external",6528,8.96002e+006
"icd_09","1996","55-64","white","male","non_external",109160,8.96002e+006
"icd_09","1996","65-74","black","female","all_cause",26508,946248
"icd_09","1996","65-74","black","female","all_external",440,946248
"icd_09","1996","65-74","black","female","non_external",26068,946248
"icd_09","1996","65-74","black","male","all_cause",30241,665974
"icd_09","1996","65-74","black","male","all_external",858,665974
"icd_09","1996","65-74","black","male","non_external",29383,665974
"icd_09","1996","65-74","other","female","all_cause",3649,303431
"icd_09","1996","65-74","other","female","all_external",143,303431
"icd_09","1996","65-74","other","female","non_external",3506,303431
"icd_09","1996","65-74","other","male","all_cause",4622,230526
"icd_09","1996","65-74","other","male","all_external",155,230526
"icd_09","1996","65-74","other","male","non_external",4467,230526
"icd_09","1996","65-74","white","female","all_cause",174564,9.17651e+006
"icd_09","1996","65-74","white","female","all_external",3613,9.17651e+006
"icd_09","1996","65-74","white","female","non_external",170951,9.17651e+006
"icd_09","1996","65-74","white","male","all_cause",234310,7.5018e+006
"icd_09","1996","65-74","white","male","all_external",7077,7.5018e+006
"icd_09","1996","65-74","white","male","non_external",227233,7.5018e+006
"icd_09","1996","75-84","black","female","all_cause",30905,553300
"icd_09","1996","75-84","black","female","all_external",482,553300
"icd_09","1996","75-84","black","female","non_external",30423,553300
"icd_09","1996","75-84","black","male","all_cause",26793,306365
"icd_09","1996","75-84","black","male","all_external",567,306365
"icd_09","1996","75-84","black","male","non_external",26226,306365
"icd_09","1996","75-84","other","female","all_cause",4370,133776
"icd_09","1996","75-84","other","female","all_external",104,133776
"icd_09","1996","75-84","other","female","non_external",4266,133776
"icd_09","1996","75-84","other","male","all_cause",4804,99022
"icd_09","1996","75-84","other","male","all_external",151,99022
"icd_09","1996","75-84","other","male","non_external",4653,99022
"icd_09","1996","75-84","white","female","all_cause",302756,6.37043e+006
"icd_09","1996","75-84","white","female","all_external",5657,6.37043e+006
"icd_09","1996","75-84","white","female","non_external",297099,6.37043e+006
"icd_09","1996","75-84","white","male","all_cause",293662,4.06078e+006
"icd_09","1996","75-84","white","male","all_external",7429,4.06078e+006
"icd_09","1996","75-84","white","male","non_external",286233,4.06078e+006
"icd_09","1996","85+","black","female","all_cause",27194,208251
"icd_09","1996","85+","black","female","all_external",357,208251
"icd_09","1996","85+","black","female","non_external",26837,208251
"icd_09","1996","85+","black","male","all_cause",13340,79645
"icd_09","1996","85+","black","male","all_external",253,79645
"icd_09","1996","85+","black","male","non_external",13087,79645
"icd_09","1996","85+","other","female","all_cause",3341,35929
"icd_09","1996","85+","other","female","all_external",69,35929
"icd_09","1996","85+","other","female","non_external",3272,35929
"icd_09","1996","85+","other","male","all_cause",2930,23456
"icd_09","1996","85+","other","male","all_external",64,23456
"icd_09","1996","85+","other","male","non_external",2866,23456
"icd_09","1996","85+","white","female","all_cause",358287,2.49078e+006
"icd_09","1996","85+","white","female","all_external",6282,2.49078e+006
"icd_09","1996","85+","white","female","non_external",352005,2.49078e+006
"icd_09","1996","85+","white","male","all_cause",171449,956830
"icd_09","1996","85+","white","male","all_external",4299,956830
"icd_09","1996","85+","white","male","non_external",167150,956830
"icd_09","1997","1","black","female","all_cause",3786,295383
"icd_09","1997","1","black","female","all_external",157,295383
"icd_09","1997","1","black","female","non_external",3629,295383
"icd_09","1997","1","black","male","all_cause",4710,304530
"icd_09","1997","1","black","male","all_external",188,304530
"icd_09","1997","1","black","male","non_external",4522,304530
"icd_09","1997","1","other","female","all_cause",435,100897
"icd_09","1997","1","other","female","all_external",22,100897
"icd_09","1997","1","other","female","non_external",413,100897
"icd_09","1997","1","other","male","all_cause",575,107444
"icd_09","1997","1","other","male","all_external",30,107444
"icd_09","1997","1","other","male","non_external",545,107444
"icd_09","1997","1","white","female","all_cause",8036,1.49902e+006
"icd_09","1997","1","white","female","all_external",311,1.49902e+006
"icd_09","1997","1","white","female","non_external",7725,1.49902e+006
"icd_09","1997","1","white","male","all_cause",10503,1.57362e+006
"icd_09","1997","1","white","male","all_external",431,1.57362e+006
"icd_09","1997","1","white","male","non_external",10072,1.57362e+006
"icd_09","1997","1-4","black","female","all_cause",587,1.25251e+006
"icd_09","1997","1-4","black","female","all_external",259,1.25251e+006
"icd_09","1997","1-4","black","female","non_external",328,1.25251e+006
"icd_09","1997","1-4","black","male","all_cause",796,1.2887e+006
"icd_09","1997","1-4","black","male","all_external",360,1.2887e+006
"icd_09","1997","1-4","black","male","non_external",436,1.2887e+006
"icd_09","1997","1-4","other","female","all_cause",137,411556
"icd_09","1997","1-4","other","female","all_external",65,411556
"icd_09","1997","1-4","other","female","non_external",72,411556
"icd_09","1997","1-4","other","male","all_cause",132,425371
"icd_09","1997","1-4","other","male","all_external",64,425371
"icd_09","1997","1-4","other","male","non_external",68,425371
"icd_09","1997","1-4","white","female","all_cause",1656,5.89359e+006
"icd_09","1997","1-4","white","female","all_external",676,5.89359e+006
"icd_09","1997","1-4","white","female","non_external",980,5.89359e+006
"icd_09","1997","1-4","white","male","all_cause",2193,6.2098e+006
"icd_09","1997","1-4","white","male","all_external",996,6.2098e+006
"icd_09","1997","1-4","white","male","non_external",1197,6.2098e+006
"icd_09","1997","5-9","black","female","all_cause",445,1.68385e+006
"icd_09","1997","5-9","black","female","all_external",205,1.68385e+006
"icd_09","1997","5-9","black","female","non_external",240,1.68385e+006
"icd_09","1997","5-9","black","male","all_cause",502,1.73427e+006
"icd_09","1997","5-9","black","male","all_external",272,1.73427e+006
"icd_09","1997","5-9","black","male","non_external",230,1.73427e+006
"icd_09","1997","5-9","other","female","all_cause",80,509890
"icd_09","1997","5-9","other","female","all_external",36,509890
"icd_09","1997","5-9","other","female","non_external",44,509890
"icd_09","1997","5-9","other","male","all_cause",97,535966
"icd_09","1997","5-9","other","male","all_external",60,535966
"icd_09","1997","5-9","other","male","non_external",37,535966
"icd_09","1997","5-9","white","female","all_cause",1075,7.69168e+006
"icd_09","1997","5-9","white","female","all_external",446,7.69168e+006
"icd_09","1997","5-9","white","female","non_external",629,7.69168e+006
"icd_09","1997","5-9","white","male","all_cause",1446,8.09838e+006
