"year","age_group","sex","race","cause","rep","death_count","population_count","death_rate"
2002,"children and adolescents","female","hispanic","assault",0,60,3.33704e+006,1.798
2002,"children and adolescents","female","hispanic","intentional_self_harm",0,45,3.33704e+006,1.3485
2002,"children and adolescents","female","hispanic","vehicle",0,242,3.33704e+006,7.25194
2002,"children and adolescents","female","other","assault",0,18,1.0746e+006,1.67505
2002,"children and adolescents","female","other","intentional_self_harm",0,21,1.0746e+006,1.95422
2002,"children and adolescents","female","other","vehicle",0,104,1.0746e+006,9.67805
2002,"children and adolescents","female","white","assault",0,136,1.27694e+007,1.06505
2002,"children and adolescents","female","white","intentional_self_harm",0,209,1.27694e+007,1.63673
2002,"children and adolescents","female","white","vehicle",0,1716,1.27694e+007,13.4384
2002,"children and adolescents","male","black","assault",0,899,3.27702e+006,27.4335
2002,"children and adolescents","male","black","intentional_self_harm",0,135,3.27702e+006,4.1196
2002,"children and adolescents","male","black","vehicle",0,475,3.27702e+006,14.4949
2002,"children and adolescents","male","hispanic","assault",0,445,3.61808e+006,12.2993
2002,"children and adolescents","male","hispanic","intentional_self_harm",0,171,3.61808e+006,4.72626
2002,"children and adolescents","male","hispanic","vehicle",0,679,3.61808e+006,18.7669
2002,"children and adolescents","male","other","assault",0,67,1.12903e+006,5.93432
2002,"children and adolescents","male","other","intentional_self_harm",0,69,1.12903e+006,6.11147
2002,"children and adolescents","male","other","vehicle",0,183,1.12903e+006,16.2087
2002,"children and adolescents","male","white","assault",0,301,1.34944e+007,2.23056
2002,"children and adolescents","male","white","intentional_self_harm",0,1089,1.34944e+007,8.07002
2002,"children and adolescents","male","white","vehicle",0,3148,1.34944e+007,23.3282
2002,"older adults","female","black","assault",0,58,2.03201e+006,2.85432
2002,"older adults","female","black","intentional_self_harm",0,33,2.03201e+006,1.62401
2002,"older adults","female","black","vehicle",0,183,2.03201e+006,9.00586
2002,"older adults","female","hispanic","assault",0,25,1.38503e+006,1.80502
2002,"older adults","female","hispanic","intentional_self_harm",0,27,1.38503e+006,1.94942
2002,"older adults","female","hispanic","vehicle",0,158,1.38503e+006,11.4077
2002,"older adults","female","other","assault",0,15,813487,1.84391
2002,"older adults","female","other","intentional_self_harm",0,37,813487,4.54832
2002,"older adults","female","other","vehicle",0,106,813487,13.0303
2002,"older adults","female","white","assault",0,259,1.72872e+007,1.49822
2002,"older adults","female","white","intentional_self_harm",0,998,1.72872e+007,5.77306
2002,"older adults","female","white","vehicle",0,2313,1.72872e+007,13.3798
2002,"older adults","male","black","assault",0,221,1.50126e+006,14.721
2002,"older adults","male","black","intentional_self_harm",0,143,1.50126e+006,9.52533
2002,"older adults","male","black","vehicle",0,449,1.50126e+006,29.9082
2002,"older adults","male","hispanic","assault",0,78,1.16172e+006,6.71417
2002,"older adults","male","hispanic","intentional_self_harm",0,170,1.16172e+006,14.6334
2002,"older adults","male","hispanic","vehicle",0,290,1.16172e+006,24.9629
2002,"older adults","male","other","assault",0,26,683931,3.80155
2002,"older adults","male","other","intentional_self_harm",0,82,683931,11.9895
2002,"older adults","male","other","vehicle",0,127,683931,18.5691
2002,"older adults","male","white","assault",0,419,1.46035e+007,2.86918
2002,"older adults","male","white","intentional_self_harm",0,4351,1.46035e+007,29.7943
2002,"older adults","male","white","vehicle",0,3797,1.46035e+007,26.0007
2003,"adults","female","black","assault",0,916,9.60558e+006,9.53612
2003,"adults","female","black","intentional_self_harm",0,271,9.60558e+006,2.82128
2003,"adults","female","black","vehicle",0,909,9.60558e+006,9.46325
2003,"adults","female","hispanic","assault",0,367,9.85586e+006,3.72367
2003,"adults","female","hispanic","intentional_self_harm",0,214,9.85586e+006,2.1713
2003,"adults","female","hispanic","vehicle",0,778,9.85586e+006,7.89378
2003,"adults","female","other","assault",0,105,4.424e+006,2.37342
2003,"adults","female","other","intentional_self_harm",0,179,4.424e+006,4.04611
2003,"adults","female","other","vehicle",0,387,4.424e+006,8.74774
2003,"adults","female","white","assault",0,1152,4.86929e+007,2.36585
2003,"adults","female","white","intentional_self_harm",0,3616,4.86929e+007,7.42614
2003,"adults","female","white","vehicle",0,4998,4.86929e+007,10.2643
2003,"adults","male","black","assault",0,5417,8.58805e+006,63.076
2003,"adults","male","black","intentional_self_harm",0,1216,8.58805e+006,14.1592
2003,"adults","male","black","vehicle",0,2687,8.58805e+006,31.2877
2003,"adults","male","hispanic","assault",0,2136,1.08329e+007,19.7177
2003,"adults","male","hispanic","intentional_self_harm",0,1257,1.08329e+007,11.6035
2003,"adults","male","hispanic","vehicle",0,3156,1.08329e+007,29.1334
2003,"adults","male","other","assault",0,316,4.10935e+006,7.68979
2003,"adults","male","other","intentional_self_harm",0,534,4.10935e+006,12.9948
2003,"adults","male","other","vehicle",0,746,4.10935e+006,18.1537
2003,"adults","male","white","assault",0,2426,4.87011e+007,4.9814
2003,"adults","male","white","intentional_self_harm",0,13246,4.87011e+007,27.1985
2003,"adults","male","white","vehicle",0,13447,4.87011e+007,27.6113
2003,"children and adolescents","female","black","assault",0,133,3.22903e+006,4.11888
2003,"children and adolescents","female","black","intentional_self_harm",0,23,3.22903e+006,0.712288
2003,"children and adolescents","female","black","vehicle",0,205,3.22903e+006,6.34866
2003,"children and adolescents","female","hispanic","assault",0,56,3.47382e+006,1.61206
2003,"children and adolescents","female","hispanic","intentional_self_harm",0,49,3.47382e+006,1.41055
2003,"children and adolescents","female","hispanic","vehicle",0,272,3.47382e+006,7.83
2003,"children and adolescents","female","other","assault",0,19,1.09557e+006,1.73426
2003,"children and adolescents","female","other","intentional_self_harm",0,27,1.09557e+006,2.46448
2003,"children and adolescents","female","other","vehicle",0,105,1.09557e+006,9.58409
2003,"children and adolescents","female","white","assault",0,108,1.2733e+007,0.848188
2003,"children and adolescents","female","white","intentional_self_harm",0,221,1.2733e+007,1.73564
2003,"children and adolescents","female","white","vehicle",0,1614,1.2733e+007,12.6757
2003,"children and adolescents","male","black","assault",0,1006,3.33305e+006,30.1826
2003,"children and adolescents","male","black","intentional_self_harm",0,138,3.33305e+006,4.14035
2003,"children and adolescents","male","black","vehicle",0,460,3.33305e+006,13.8012
2003,"children and adolescents","male","hispanic","assault",0,448,3.74832e+006,11.952
2003,"children and adolescents","male","hispanic","intentional_self_harm",0,186,3.74832e+006,4.96222
2003,"children and adolescents","male","hispanic","vehicle",0,705,3.74832e+006,18.8084
2003,"children and adolescents","male","other","assault",0,57,1.15104e+006,4.95205
2003,"children and adolescents","male","other","intentional_self_harm",0,70,1.15104e+006,6.08146
2003,"children and adolescents","male","other","vehicle",0,192,1.15104e+006,16.6806
2003,"children and adolescents","male","white","assault",0,283,1.34487e+007,2.1043
2003,"children and adolescents","male","white","intentional_self_harm",0,1012,1.34487e+007,7.52491
2003,"children and adolescents","male","white","vehicle",0,2958,1.34487e+007,21.9947
2003,"older adults","female","black","assault",0,64,2.1137e+006,3.02786
2003,"older adults","female","black","intentional_self_harm",0,34,2.1137e+006,1.60855
2003,"older adults","female","black","vehicle",0,229,2.1137e+006,10.8341
2003,"older adults","female","hispanic","assault",0,25,1.47469e+006,1.69527
2003,"older adults","female","hispanic","intentional_self_harm",0,20,1.47469e+006,1.35621
2003,"older adults","female","hispanic","vehicle",0,172,1.47469e+006,11.6634
2003,"older adults","female","other","assault",0,16,875000,1.82857
2003,"older adults","female","other","intentional_self_harm",0,38,875000,4.34286
2003,"older adults","female","other","vehicle",0,136,875000,15.5429
2003,"older adults","female","white","assault",0,254,1.77692e+007,1.42944
2003,"older adults","female","white","intentional_self_harm",0,1067,1.77692e+007,6.00476
2003,"older adults","female","white","vehicle",0,2261,1.77692e+007,12.7242
2003,"older adults","male","black","assault",0,211,1.57125e+006,13.4288
2003,"older adults","male","black","intentional_self_harm",0,141,1.57125e+006,8.97375
2003,"older adults","male","black","vehicle",0,474,1.57125e+006,30.1671
2003,"older adults","male","hispanic","assault",0,70,1.23994e+006,5.64543
2003,"older adults","male","hispanic","intentional_self_harm",0,174,1.23994e+006,14.0329
2003,"older adults","male","hispanic","vehicle",0,297,1.23994e+006,23.9528
2003,"older adults","male","other","assault",0,23,729685,3.15205
2003,"older adults","male","other","intentional_self_harm",0,89,729685,12.197
